country_name,type,product,flow,year,value,price,percentChange,change,price_ma,month,quarter,dayofweek,Country Name,Country Code,country_value
Mexico,Balance,Residual fuel oil,Net Deliveries,2021,3882.0,81.78,8.996,6.75,75.10333333333334,10,4,4,Mexico,MEX,4.38
Mexico,Balance,Residual fuel oil,Net Deliveries,2021,3882.0,65.85,-19.479,-15.93,74.22,11,4,0,Mexico,MEX,4.38
Mexico,Balance,Residual fuel oil,Net Deliveries,2021,3882.0,74.88,13.713,9.03,74.17,12,4,2,Mexico,MEX,4.38
Netherlands,Balance,Residual fuel oil,Net Deliveries,2021,0.013,52.2,7.585,3.68,48.68666666666667,1,1,4,Netherlands,NLD,4.01
Netherlands,Balance,Residual fuel oil,Net Deliveries,2021,0.013,61.5,17.816,9.3,54.07333333333335,2,1,0,Netherlands,NLD,4.01
Netherlands,Balance,Residual fuel oil,Net Deliveries,2021,0.013,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Netherlands,NLD,4.01
Netherlands,Balance,Residual fuel oil,Net Deliveries,2021,0.013,63.58,7.471,4.42,61.41333333333333,4,2,3,Netherlands,NLD,4.01
Netherlands,Balance,Residual fuel oil,Net Deliveries,2021,0.013,66.93,5.269,3.35,63.223333333333336,5,2,5,Netherlands,NLD,4.01
Netherlands,Balance,Residual fuel oil,Net Deliveries,2021,0.013,73.47,9.771,6.54,67.99333333333334,6,2,1,Netherlands,NLD,4.01
Netherlands,Balance,Residual fuel oil,Net Deliveries,2021,0.013,73.95,0.653,0.48,71.45,7,3,3,Netherlands,NLD,4.01
Netherlands,Balance,Residual fuel oil,Net Deliveries,2021,0.013,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Netherlands,NLD,4.01
Netherlands,Balance,Residual fuel oil,Net Deliveries,2021,0.013,75.03,9.533,6.53,72.49333333333333,9,3,2,Netherlands,NLD,4.01
Netherlands,Balance,Residual fuel oil,Net Deliveries,2021,0.013,81.78,8.996,6.75,75.10333333333334,10,4,4,Netherlands,NLD,4.01
Netherlands,Balance,Residual fuel oil,Net Deliveries,2021,0.013,65.85,-19.479,-15.93,74.22,11,4,0,Netherlands,NLD,4.01
Netherlands,Balance,Residual fuel oil,Net Deliveries,2021,0.013,74.88,13.713,9.03,74.17,12,4,2,Netherlands,NLD,4.01
Norway,Balance,Residual fuel oil,Net Deliveries,2021,32.528,52.2,7.585,3.68,48.68666666666667,1,1,4,Norway,NOR,4.99
Norway,Balance,Residual fuel oil,Net Deliveries,2021,32.528,61.5,17.816,9.3,54.07333333333335,2,1,0,Norway,NOR,4.99
Norway,Balance,Residual fuel oil,Net Deliveries,2021,32.528,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Norway,NOR,4.99
Norway,Balance,Residual fuel oil,Net Deliveries,2021,32.528,63.58,7.471,4.42,61.41333333333333,4,2,3,Norway,NOR,4.99
Norway,Balance,Residual fuel oil,Net Deliveries,2021,32.528,66.93,5.269,3.35,63.223333333333336,5,2,5,Norway,NOR,4.99
Norway,Balance,Residual fuel oil,Net Deliveries,2021,32.528,73.47,9.771,6.54,67.99333333333334,6,2,1,Norway,NOR,4.99
Norway,Balance,Residual fuel oil,Net Deliveries,2021,32.528,73.95,0.653,0.48,71.45,7,3,3,Norway,NOR,4.99
Norway,Balance,Residual fuel oil,Net Deliveries,2021,32.528,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Norway,NOR,4.99
Norway,Balance,Residual fuel oil,Net Deliveries,2021,32.528,75.03,9.533,6.53,72.49333333333333,9,3,2,Norway,NOR,4.99
Norway,Balance,Residual fuel oil,Net Deliveries,2021,32.528,81.78,8.996,6.75,75.10333333333334,10,4,4,Norway,NOR,4.99
Norway,Balance,Residual fuel oil,Net Deliveries,2021,32.528,65.85,-19.479,-15.93,74.22,11,4,0,Norway,NOR,4.99
Norway,Balance,Residual fuel oil,Net Deliveries,2021,32.528,74.88,13.713,9.03,74.17,12,4,2,Norway,NOR,4.99
New Zealand,Balance,Residual fuel oil,Net Deliveries,2021,66.0,52.2,7.585,3.68,48.68666666666667,1,1,4,New Zealand,NZL,4.12
New Zealand,Balance,Residual fuel oil,Net Deliveries,2021,66.0,61.5,17.816,9.3,54.07333333333335,2,1,0,New Zealand,NZL,4.12
New Zealand,Balance,Residual fuel oil,Net Deliveries,2021,66.0,59.16,-3.805,-2.34,57.620000000000005,3,1,0,New Zealand,NZL,4.12
New Zealand,Balance,Residual fuel oil,Net Deliveries,2021,66.0,63.58,7.471,4.42,61.41333333333333,4,2,3,New Zealand,NZL,4.12
New Zealand,Balance,Residual fuel oil,Net Deliveries,2021,66.0,66.93,5.269,3.35,63.223333333333336,5,2,5,New Zealand,NZL,4.12
New Zealand,Balance,Residual fuel oil,Net Deliveries,2021,66.0,73.47,9.771,6.54,67.99333333333334,6,2,1,New Zealand,NZL,4.12
New Zealand,Balance,Residual fuel oil,Net Deliveries,2021,66.0,73.95,0.653,0.48,71.45,7,3,3,New Zealand,NZL,4.12
New Zealand,Balance,Residual fuel oil,Net Deliveries,2021,66.0,68.5,-7.37,-5.45,71.97333333333334,8,3,6,New Zealand,NZL,4.12
New Zealand,Balance,Residual fuel oil,Net Deliveries,2021,66.0,75.03,9.533,6.53,72.49333333333333,9,3,2,New Zealand,NZL,4.12
New Zealand,Balance,Residual fuel oil,Net Deliveries,2021,66.0,81.78,8.996,6.75,75.10333333333334,10,4,4,New Zealand,NZL,4.12
New Zealand,Balance,Residual fuel oil,Net Deliveries,2021,66.0,65.85,-19.479,-15.93,74.22,11,4,0,New Zealand,NZL,4.12
New Zealand,Balance,Residual fuel oil,Net Deliveries,2021,66.0,74.88,13.713,9.03,74.17,12,4,2,New Zealand,NZL,4.12
Poland,Balance,Residual fuel oil,Net Deliveries,2021,290.333,52.2,7.585,3.68,48.68666666666667,1,1,4,Poland,POL,3.37
Poland,Balance,Residual fuel oil,Net Deliveries,2021,290.333,61.5,17.816,9.3,54.07333333333335,2,1,0,Poland,POL,3.37
Poland,Balance,Residual fuel oil,Net Deliveries,2021,290.333,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Poland,POL,3.37
Poland,Balance,Residual fuel oil,Net Deliveries,2021,290.333,63.58,7.471,4.42,61.41333333333333,4,2,3,Poland,POL,3.37
Poland,Balance,Residual fuel oil,Net Deliveries,2021,290.333,66.93,5.269,3.35,63.223333333333336,5,2,5,Poland,POL,3.37
Poland,Balance,Residual fuel oil,Net Deliveries,2021,290.333,73.47,9.771,6.54,67.99333333333334,6,2,1,Poland,POL,3.37
Poland,Balance,Residual fuel oil,Net Deliveries,2021,290.333,73.95,0.653,0.48,71.45,7,3,3,Poland,POL,3.37
Poland,Balance,Residual fuel oil,Net Deliveries,2021,290.333,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Poland,POL,3.37
Poland,Balance,Residual fuel oil,Net Deliveries,2021,290.333,75.03,9.533,6.53,72.49333333333333,9,3,2,Poland,POL,3.37
Poland,Balance,Residual fuel oil,Net Deliveries,2021,290.333,81.78,8.996,6.75,75.10333333333334,10,4,4,Poland,POL,3.37
Poland,Balance,Residual fuel oil,Net Deliveries,2021,290.333,65.85,-19.479,-15.93,74.22,11,4,0,Poland,POL,3.37
Poland,Balance,Residual fuel oil,Net Deliveries,2021,290.333,74.88,13.713,9.03,74.17,12,4,2,Poland,POL,3.37
Portugal,Balance,Residual fuel oil,Net Deliveries,2021,727.672,52.2,7.585,3.68,48.68666666666667,1,1,4,Portugal,PRT,6.65
Portugal,Balance,Residual fuel oil,Net Deliveries,2021,727.672,61.5,17.816,9.3,54.07333333333335,2,1,0,Portugal,PRT,6.65
Portugal,Balance,Residual fuel oil,Net Deliveries,2021,727.672,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Portugal,PRT,6.65
Portugal,Balance,Residual fuel oil,Net Deliveries,2021,727.672,63.58,7.471,4.42,61.41333333333333,4,2,3,Portugal,PRT,6.65
Portugal,Balance,Residual fuel oil,Net Deliveries,2021,727.672,66.93,5.269,3.35,63.223333333333336,5,2,5,Portugal,PRT,6.65
Portugal,Balance,Residual fuel oil,Net Deliveries,2021,727.672,73.47,9.771,6.54,67.99333333333334,6,2,1,Portugal,PRT,6.65
Portugal,Balance,Residual fuel oil,Net Deliveries,2021,727.672,73.95,0.653,0.48,71.45,7,3,3,Portugal,PRT,6.65
Portugal,Balance,Residual fuel oil,Net Deliveries,2021,727.672,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Portugal,PRT,6.65
Portugal,Balance,Residual fuel oil,Net Deliveries,2021,727.672,75.03,9.533,6.53,72.49333333333333,9,3,2,Portugal,PRT,6.65
Portugal,Balance,Residual fuel oil,Net Deliveries,2021,727.672,81.78,8.996,6.75,75.10333333333334,10,4,4,Portugal,PRT,6.65
Portugal,Balance,Residual fuel oil,Net Deliveries,2021,727.672,65.85,-19.479,-15.93,74.22,11,4,0,Portugal,PRT,6.65
Portugal,Balance,Residual fuel oil,Net Deliveries,2021,727.672,74.88,13.713,9.03,74.17,12,4,2,Portugal,PRT,6.65
Slovakia,Balance,Residual fuel oil,Net Deliveries,2021,-25.756,52.2,7.585,3.68,48.68666666666667,1,1,4,,,
Slovakia,Balance,Residual fuel oil,Net Deliveries,2021,-25.756,61.5,17.816,9.3,54.07333333333335,2,1,0,,,
Slovakia,Balance,Residual fuel oil,Net Deliveries,2021,-25.756,59.16,-3.805,-2.34,57.620000000000005,3,1,0,,,
Slovakia,Balance,Residual fuel oil,Net Deliveries,2021,-25.756,63.58,7.471,4.42,61.41333333333333,4,2,3,,,
Slovakia,Balance,Residual fuel oil,Net Deliveries,2021,-25.756,66.93,5.269,3.35,63.223333333333336,5,2,5,,,
Slovakia,Balance,Residual fuel oil,Net Deliveries,2021,-25.756,73.47,9.771,6.54,67.99333333333334,6,2,1,,,
Slovakia,Balance,Residual fuel oil,Net Deliveries,2021,-25.756,73.95,0.653,0.48,71.45,7,3,3,,,
Slovakia,Balance,Residual fuel oil,Net Deliveries,2021,-25.756,68.5,-7.37,-5.45,71.97333333333334,8,3,6,,,
Slovakia,Balance,Residual fuel oil,Net Deliveries,2021,-25.756,75.03,9.533,6.53,72.49333333333333,9,3,2,,,
Slovakia,Balance,Residual fuel oil,Net Deliveries,2021,-25.756,81.78,8.996,6.75,75.10333333333334,10,4,4,,,
Slovakia,Balance,Residual fuel oil,Net Deliveries,2021,-25.756,65.85,-19.479,-15.93,74.22,11,4,0,,,
Slovakia,Balance,Residual fuel oil,Net Deliveries,2021,-25.756,74.88,13.713,9.03,74.17,12,4,2,,,
Slovenia,Balance,Residual fuel oil,Net Deliveries,2021,3.0,52.2,7.585,3.68,48.68666666666667,1,1,4,Slovenia,SVN,4.42
Slovenia,Balance,Residual fuel oil,Net Deliveries,2021,3.0,61.5,17.816,9.3,54.07333333333335,2,1,0,Slovenia,SVN,4.42
Slovenia,Balance,Residual fuel oil,Net Deliveries,2021,3.0,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Slovenia,SVN,4.42
Slovenia,Balance,Residual fuel oil,Net Deliveries,2021,3.0,63.58,7.471,4.42,61.41333333333333,4,2,3,Slovenia,SVN,4.42
Slovenia,Balance,Residual fuel oil,Net Deliveries,2021,3.0,66.93,5.269,3.35,63.223333333333336,5,2,5,Slovenia,SVN,4.42
Slovenia,Balance,Residual fuel oil,Net Deliveries,2021,3.0,73.47,9.771,6.54,67.99333333333334,6,2,1,Slovenia,SVN,4.42
Slovenia,Balance,Residual fuel oil,Net Deliveries,2021,3.0,73.95,0.653,0.48,71.45,7,3,3,Slovenia,SVN,4.42
Slovenia,Balance,Residual fuel oil,Net Deliveries,2021,3.0,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Slovenia,SVN,4.42
Slovenia,Balance,Residual fuel oil,Net Deliveries,2021,3.0,75.03,9.533,6.53,72.49333333333333,9,3,2,Slovenia,SVN,4.42
Slovenia,Balance,Residual fuel oil,Net Deliveries,2021,3.0,81.78,8.996,6.75,75.10333333333334,10,4,4,Slovenia,SVN,4.42
Slovenia,Balance,Residual fuel oil,Net Deliveries,2021,3.0,65.85,-19.479,-15.93,74.22,11,4,0,Slovenia,SVN,4.42
Slovenia,Balance,Residual fuel oil,Net Deliveries,2021,3.0,74.88,13.713,9.03,74.17,12,4,2,Slovenia,SVN,4.42
Spain,Balance,Residual fuel oil,Net Deliveries,2021,1769.511,52.2,7.585,3.68,48.68666666666667,1,1,4,Spain,ESP,14.73
Spain,Balance,Residual fuel oil,Net Deliveries,2021,1769.511,61.5,17.816,9.3,54.07333333333335,2,1,0,Spain,ESP,14.73
Spain,Balance,Residual fuel oil,Net Deliveries,2021,1769.511,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Spain,ESP,14.73
Spain,Balance,Residual fuel oil,Net Deliveries,2021,1769.511,63.58,7.471,4.42,61.41333333333333,4,2,3,Spain,ESP,14.73
Spain,Balance,Residual fuel oil,Net Deliveries,2021,1769.511,66.93,5.269,3.35,63.223333333333336,5,2,5,Spain,ESP,14.73
Spain,Balance,Residual fuel oil,Net Deliveries,2021,1769.511,73.47,9.771,6.54,67.99333333333334,6,2,1,Spain,ESP,14.73
Spain,Balance,Residual fuel oil,Net Deliveries,2021,1769.511,73.95,0.653,0.48,71.45,7,3,3,Spain,ESP,14.73
Spain,Balance,Residual fuel oil,Net Deliveries,2021,1769.511,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Spain,ESP,14.73
Spain,Balance,Residual fuel oil,Net Deliveries,2021,1769.511,75.03,9.533,6.53,72.49333333333333,9,3,2,Spain,ESP,14.73
Spain,Balance,Residual fuel oil,Net Deliveries,2021,1769.511,81.78,8.996,6.75,75.10333333333334,10,4,4,Spain,ESP,14.73
Spain,Balance,Residual fuel oil,Net Deliveries,2021,1769.511,65.85,-19.479,-15.93,74.22,11,4,0,Spain,ESP,14.73
Spain,Balance,Residual fuel oil,Net Deliveries,2021,1769.511,74.88,13.713,9.03,74.17,12,4,2,Spain,ESP,14.73
Sweden,Balance,Residual fuel oil,Net Deliveries,2021,306.075,52.2,7.585,3.68,48.68666666666667,1,1,4,Sweden,SWE,8.66
Sweden,Balance,Residual fuel oil,Net Deliveries,2021,306.075,61.5,17.816,9.3,54.07333333333335,2,1,0,Sweden,SWE,8.66
Sweden,Balance,Residual fuel oil,Net Deliveries,2021,306.075,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Sweden,SWE,8.66
Sweden,Balance,Residual fuel oil,Net Deliveries,2021,306.075,63.58,7.471,4.42,61.41333333333333,4,2,3,Sweden,SWE,8.66
Sweden,Balance,Residual fuel oil,Net Deliveries,2021,306.075,66.93,5.269,3.35,63.223333333333336,5,2,5,Sweden,SWE,8.66
Sweden,Balance,Residual fuel oil,Net Deliveries,2021,306.075,73.47,9.771,6.54,67.99333333333334,6,2,1,Sweden,SWE,8.66
Sweden,Balance,Residual fuel oil,Net Deliveries,2021,306.075,73.95,0.653,0.48,71.45,7,3,3,Sweden,SWE,8.66
Sweden,Balance,Residual fuel oil,Net Deliveries,2021,306.075,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Sweden,SWE,8.66
Sweden,Balance,Residual fuel oil,Net Deliveries,2021,306.075,75.03,9.533,6.53,72.49333333333333,9,3,2,Sweden,SWE,8.66
Sweden,Balance,Residual fuel oil,Net Deliveries,2021,306.075,81.78,8.996,6.75,75.10333333333334,10,4,4,Sweden,SWE,8.66
Sweden,Balance,Residual fuel oil,Net Deliveries,2021,306.075,65.85,-19.479,-15.93,74.22,11,4,0,Sweden,SWE,8.66
Sweden,Balance,Residual fuel oil,Net Deliveries,2021,306.075,74.88,13.713,9.03,74.17,12,4,2,Sweden,SWE,8.66
Türkiye,Balance,Residual fuel oil,Net Deliveries,2021,329.527,52.2,7.585,3.68,48.68666666666667,1,1,4,,,
Türkiye,Balance,Residual fuel oil,Net Deliveries,2021,329.527,61.5,17.816,9.3,54.07333333333335,2,1,0,,,
Türkiye,Balance,Residual fuel oil,Net Deliveries,2021,329.527,59.16,-3.805,-2.34,57.620000000000005,3,1,0,,,
Türkiye,Balance,Residual fuel oil,Net Deliveries,2021,329.527,63.58,7.471,4.42,61.41333333333333,4,2,3,,,
Türkiye,Balance,Residual fuel oil,Net Deliveries,2021,329.527,66.93,5.269,3.35,63.223333333333336,5,2,5,,,
Türkiye,Balance,Residual fuel oil,Net Deliveries,2021,329.527,73.47,9.771,6.54,67.99333333333334,6,2,1,,,
Türkiye,Balance,Residual fuel oil,Net Deliveries,2021,329.527,73.95,0.653,0.48,71.45,7,3,3,,,
Türkiye,Balance,Residual fuel oil,Net Deliveries,2021,329.527,68.5,-7.37,-5.45,71.97333333333334,8,3,6,,,
Türkiye,Balance,Residual fuel oil,Net Deliveries,2021,329.527,75.03,9.533,6.53,72.49333333333333,9,3,2,,,
Türkiye,Balance,Residual fuel oil,Net Deliveries,2021,329.527,81.78,8.996,6.75,75.10333333333334,10,4,4,,,
Türkiye,Balance,Residual fuel oil,Net Deliveries,2021,329.527,65.85,-19.479,-15.93,74.22,11,4,0,,,
Türkiye,Balance,Residual fuel oil,Net Deliveries,2021,329.527,74.88,13.713,9.03,74.17,12,4,2,,,
United Kingdom,Balance,Residual fuel oil,Net Deliveries,2021,324.346,52.2,7.585,3.68,48.68666666666667,1,1,4,United Kingdom,GBR,4.53
United Kingdom,Balance,Residual fuel oil,Net Deliveries,2021,324.346,61.5,17.816,9.3,54.07333333333335,2,1,0,United Kingdom,GBR,4.53
United Kingdom,Balance,Residual fuel oil,Net Deliveries,2021,324.346,59.16,-3.805,-2.34,57.620000000000005,3,1,0,United Kingdom,GBR,4.53
United Kingdom,Balance,Residual fuel oil,Net Deliveries,2021,324.346,63.58,7.471,4.42,61.41333333333333,4,2,3,United Kingdom,GBR,4.53
United Kingdom,Balance,Residual fuel oil,Net Deliveries,2021,324.346,66.93,5.269,3.35,63.223333333333336,5,2,5,United Kingdom,GBR,4.53
United Kingdom,Balance,Residual fuel oil,Net Deliveries,2021,324.346,73.47,9.771,6.54,67.99333333333334,6,2,1,United Kingdom,GBR,4.53
United Kingdom,Balance,Residual fuel oil,Net Deliveries,2021,324.346,73.95,0.653,0.48,71.45,7,3,3,United Kingdom,GBR,4.53
United Kingdom,Balance,Residual fuel oil,Net Deliveries,2021,324.346,68.5,-7.37,-5.45,71.97333333333334,8,3,6,United Kingdom,GBR,4.53
United Kingdom,Balance,Residual fuel oil,Net Deliveries,2021,324.346,75.03,9.533,6.53,72.49333333333333,9,3,2,United Kingdom,GBR,4.53
United Kingdom,Balance,Residual fuel oil,Net Deliveries,2021,324.346,81.78,8.996,6.75,75.10333333333334,10,4,4,United Kingdom,GBR,4.53
United Kingdom,Balance,Residual fuel oil,Net Deliveries,2021,324.346,65.85,-19.479,-15.93,74.22,11,4,0,United Kingdom,GBR,4.53
United Kingdom,Balance,Residual fuel oil,Net Deliveries,2021,324.346,74.88,13.713,9.03,74.17,12,4,2,United Kingdom,GBR,4.53
United States,Balance,Residual fuel oil,Net Deliveries,2021,3490.0,52.2,7.585,3.68,48.68666666666667,1,1,4,United States,USA,5.46
United States,Balance,Residual fuel oil,Net Deliveries,2021,3490.0,61.5,17.816,9.3,54.07333333333335,2,1,0,United States,USA,5.46
United States,Balance,Residual fuel oil,Net Deliveries,2021,3490.0,59.16,-3.805,-2.34,57.620000000000005,3,1,0,United States,USA,5.46
United States,Balance,Residual fuel oil,Net Deliveries,2021,3490.0,63.58,7.471,4.42,61.41333333333333,4,2,3,United States,USA,5.46
United States,Balance,Residual fuel oil,Net Deliveries,2021,3490.0,66.93,5.269,3.35,63.223333333333336,5,2,5,United States,USA,5.46
United States,Balance,Residual fuel oil,Net Deliveries,2021,3490.0,73.47,9.771,6.54,67.99333333333334,6,2,1,United States,USA,5.46
United States,Balance,Residual fuel oil,Net Deliveries,2021,3490.0,73.95,0.653,0.48,71.45,7,3,3,United States,USA,5.46
United States,Balance,Residual fuel oil,Net Deliveries,2021,3490.0,68.5,-7.37,-5.45,71.97333333333334,8,3,6,United States,USA,5.46
United States,Balance,Residual fuel oil,Net Deliveries,2021,3490.0,75.03,9.533,6.53,72.49333333333333,9,3,2,United States,USA,5.46
United States,Balance,Residual fuel oil,Net Deliveries,2021,3490.0,81.78,8.996,6.75,75.10333333333334,10,4,4,United States,USA,5.46
United States,Balance,Residual fuel oil,Net Deliveries,2021,3490.0,65.85,-19.479,-15.93,74.22,11,4,0,United States,USA,5.46
United States,Balance,Residual fuel oil,Net Deliveries,2021,3490.0,74.88,13.713,9.03,74.17,12,4,2,United States,USA,5.46
Australia,Balance,Other oil products,Net Deliveries,2021,1851.196,52.2,7.585,3.68,48.68666666666667,1,1,4,Australia,AUS,5.11
Australia,Balance,Other oil products,Net Deliveries,2021,1851.196,61.5,17.816,9.3,54.07333333333335,2,1,0,Australia,AUS,5.11
Australia,Balance,Other oil products,Net Deliveries,2021,1851.196,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Australia,AUS,5.11
Australia,Balance,Other oil products,Net Deliveries,2021,1851.196,63.58,7.471,4.42,61.41333333333333,4,2,3,Australia,AUS,5.11
Australia,Balance,Other oil products,Net Deliveries,2021,1851.196,66.93,5.269,3.35,63.223333333333336,5,2,5,Australia,AUS,5.11
Australia,Balance,Other oil products,Net Deliveries,2021,1851.196,73.47,9.771,6.54,67.99333333333334,6,2,1,Australia,AUS,5.11
Australia,Balance,Other oil products,Net Deliveries,2021,1851.196,73.95,0.653,0.48,71.45,7,3,3,Australia,AUS,5.11
Australia,Balance,Other oil products,Net Deliveries,2021,1851.196,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Australia,AUS,5.11
Australia,Balance,Other oil products,Net Deliveries,2021,1851.196,75.03,9.533,6.53,72.49333333333333,9,3,2,Australia,AUS,5.11
Australia,Balance,Other oil products,Net Deliveries,2021,1851.196,81.78,8.996,6.75,75.10333333333334,10,4,4,Australia,AUS,5.11
Australia,Balance,Other oil products,Net Deliveries,2021,1851.196,65.85,-19.479,-15.93,74.22,11,4,0,Australia,AUS,5.11
Australia,Balance,Other oil products,Net Deliveries,2021,1851.196,74.88,13.713,9.03,74.17,12,4,2,Australia,AUS,5.11
Austria,Balance,Other oil products,Net Deliveries,2021,589.49,52.2,7.585,3.68,48.68666666666667,1,1,4,Austria,AUT,6.3
Austria,Balance,Other oil products,Net Deliveries,2021,589.49,61.5,17.816,9.3,54.07333333333335,2,1,0,Austria,AUT,6.3
Austria,Balance,Other oil products,Net Deliveries,2021,589.49,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Austria,AUT,6.3
Austria,Balance,Other oil products,Net Deliveries,2021,589.49,63.58,7.471,4.42,61.41333333333333,4,2,3,Austria,AUT,6.3
Austria,Balance,Other oil products,Net Deliveries,2021,589.49,66.93,5.269,3.35,63.223333333333336,5,2,5,Austria,AUT,6.3
Austria,Balance,Other oil products,Net Deliveries,2021,589.49,73.47,9.771,6.54,67.99333333333334,6,2,1,Austria,AUT,6.3
Austria,Balance,Other oil products,Net Deliveries,2021,589.49,73.95,0.653,0.48,71.45,7,3,3,Austria,AUT,6.3
Austria,Balance,Other oil products,Net Deliveries,2021,589.49,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Austria,AUT,6.3
Austria,Balance,Other oil products,Net Deliveries,2021,589.49,75.03,9.533,6.53,72.49333333333333,9,3,2,Austria,AUT,6.3
Austria,Balance,Other oil products,Net Deliveries,2021,589.49,81.78,8.996,6.75,75.10333333333334,10,4,4,Austria,AUT,6.3
Austria,Balance,Other oil products,Net Deliveries,2021,589.49,65.85,-19.479,-15.93,74.22,11,4,0,Austria,AUT,6.3
Austria,Balance,Other oil products,Net Deliveries,2021,589.49,74.88,13.713,9.03,74.17,12,4,2,Austria,AUT,6.3
Belgium,Balance,Other oil products,Net Deliveries,2021,692.1,52.2,7.585,3.68,48.68666666666667,1,1,4,Belgium,BEL,6.42
Belgium,Balance,Other oil products,Net Deliveries,2021,692.1,61.5,17.816,9.3,54.07333333333335,2,1,0,Belgium,BEL,6.42
Belgium,Balance,Other oil products,Net Deliveries,2021,692.1,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Belgium,BEL,6.42
Belgium,Balance,Other oil products,Net Deliveries,2021,692.1,63.58,7.471,4.42,61.41333333333333,4,2,3,Belgium,BEL,6.42
Belgium,Balance,Other oil products,Net Deliveries,2021,692.1,66.93,5.269,3.35,63.223333333333336,5,2,5,Belgium,BEL,6.42
Belgium,Balance,Other oil products,Net Deliveries,2021,692.1,73.47,9.771,6.54,67.99333333333334,6,2,1,Belgium,BEL,6.42
Belgium,Balance,Other oil products,Net Deliveries,2021,692.1,73.95,0.653,0.48,71.45,7,3,3,Belgium,BEL,6.42
Belgium,Balance,Other oil products,Net Deliveries,2021,692.1,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Belgium,BEL,6.42
Belgium,Balance,Other oil products,Net Deliveries,2021,692.1,75.03,9.533,6.53,72.49333333333333,9,3,2,Belgium,BEL,6.42
Belgium,Balance,Other oil products,Net Deliveries,2021,692.1,81.78,8.996,6.75,75.10333333333334,10,4,4,Belgium,BEL,6.42
Belgium,Balance,Other oil products,Net Deliveries,2021,692.1,65.85,-19.479,-15.93,74.22,11,4,0,Belgium,BEL,6.42
Belgium,Balance,Other oil products,Net Deliveries,2021,692.1,74.88,13.713,9.03,74.17,12,4,2,Belgium,BEL,6.42
Canada,Balance,Other oil products,Net Deliveries,2021,20420.618,52.2,7.585,3.68,48.68666666666667,1,1,4,Canada,CAN,7.51
Canada,Balance,Other oil products,Net Deliveries,2021,20420.618,61.5,17.816,9.3,54.07333333333335,2,1,0,Canada,CAN,7.51
Canada,Balance,Other oil products,Net Deliveries,2021,20420.618,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Canada,CAN,7.51
Canada,Balance,Other oil products,Net Deliveries,2021,20420.618,63.58,7.471,4.42,61.41333333333333,4,2,3,Canada,CAN,7.51
Canada,Balance,Other oil products,Net Deliveries,2021,20420.618,66.93,5.269,3.35,63.223333333333336,5,2,5,Canada,CAN,7.51
Canada,Balance,Other oil products,Net Deliveries,2021,20420.618,73.47,9.771,6.54,67.99333333333334,6,2,1,Canada,CAN,7.51
Canada,Balance,Other oil products,Net Deliveries,2021,20420.618,73.95,0.653,0.48,71.45,7,3,3,Canada,CAN,7.51
Canada,Balance,Other oil products,Net Deliveries,2021,20420.618,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Canada,CAN,7.51
Canada,Balance,Other oil products,Net Deliveries,2021,20420.618,75.03,9.533,6.53,72.49333333333333,9,3,2,Canada,CAN,7.51
Canada,Balance,Other oil products,Net Deliveries,2021,20420.618,81.78,8.996,6.75,75.10333333333334,10,4,4,Canada,CAN,7.51
Canada,Balance,Other oil products,Net Deliveries,2021,20420.618,65.85,-19.479,-15.93,74.22,11,4,0,Canada,CAN,7.51
Canada,Balance,Other oil products,Net Deliveries,2021,20420.618,74.88,13.713,9.03,74.17,12,4,2,Canada,CAN,7.51
Chile,Balance,Other oil products,Net Deliveries,2021,585.197,52.2,7.585,3.68,48.68666666666667,1,1,4,Chile,CHL,9.13
Chile,Balance,Other oil products,Net Deliveries,2021,585.197,61.5,17.816,9.3,54.07333333333335,2,1,0,Chile,CHL,9.13
Chile,Balance,Other oil products,Net Deliveries,2021,585.197,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Chile,CHL,9.13
Chile,Balance,Other oil products,Net Deliveries,2021,585.197,63.58,7.471,4.42,61.41333333333333,4,2,3,Chile,CHL,9.13
Chile,Balance,Other oil products,Net Deliveries,2021,585.197,66.93,5.269,3.35,63.223333333333336,5,2,5,Chile,CHL,9.13
